location,humidity,wind_speed,pressure,temperature
Chiang Mai,30.316280880888417,12.34162158934878,998.8916953003184,31.25760784122371
Phuket,76.27415462233458,14.59579992938454,994.8379042799442,28.62043173208775
Bangkok,,6.464237296906871,1005.5430458247557,28.414040625071426
Bangkok,54.7234682982502,3.792359216695501,997.309975669747,29.605886743666517
Khon Kaen,92.03084134105467,10.01255237217755,1014.7416334174812,24.95926922119121
Khon Kaen,26.31706321690815,7.982652475504696,998.1401257920526,36.52925622295702
Phuket,70.4245001256798,18.891937266396468,995.7062445729074,28.46062379566782
Chiang Mai,76.36504949428948,20.582142337077492,1006.6329051174446,22.99650951903379
Bangkok,,0.9271844565483767,991.145366512573,35.61927090448187
Khon Kaen,90.12822575354883,29.222341451490372,990.1055127059382,23.48964321922589
Bangkok,33.91342613331956,17.35564328044778,1008.6598370388614,28.543127712967948
Khon Kaen,65.88719006954116,25.603830600587564,998.5495668852556,24.751011519802468
Chiang Mai,31.81119082701193,4.248954626196274,1000.6580235931918,28.332646614214198
Phuket,25.09472100782787,28.895375621832034,990.7248718109751,31.453110612588
Phuket,24.118159024563035,9.074361623962028,997.5291076333943,32.69504529774973
Bangkok,38.860325094242384,15.31973402148315,993.6360794661058,31.042605588472227
Bangkok,64.02167128122738,1.0610313797896997,1007.7077929987448,26.315150575502873
Chiang Mai,,17.512754133096816,994.2492319783563,30.516025536789336
Phuket,93.55213194719673,7.813693291492064,1011.2250085039963,31.046766321136882
Khon Kaen,76.89489751514213,22.720733281281213,1003.141462007176,24.05235598782508
Phuket,74.88317039797087,20.39985499618818,999.4805609160462,29.03881713153324
Bangkok,44.19665680663429,5.640407948348594,1003.6683349944813,25.723972755186146
Chiang Mai,,10.588550538998483,995.2232697332686,28.482266426620956
Khon Kaen,25.897643337781993,23.46609969874332,1000.1685453717789,33.36037507003157
Khon Kaen,,7.807189768963889,,26.508950447722444
Bangkok,63.509064037983556,29.332172617330087,1001.9722464872472,27.932044196529834
Chiang Mai,,7.458750837289364,1018.106501322066,25.456842207916626
Bangkok,84.84609364935795,14.895643628374645,992.2145507366289,25.591889671983353
Phuket,,-29.811165162941585,1018.739908241305,27.216159474038754
Phuket,65.23600840205424,-12.787253355069026,1017.2408166810824,28.871806697256954
Khon Kaen,,10.624635445399516,1003.0572889474251,29.726204312922608
Phuket,83.91776633223621,24.14273976868556,1004.6238958332781,900.0
Bangkok,58.30357167894148,25.687128382439045,997.7097705882512,26.509553426623103
Bangkok,90.0737861333856,25.377051830674247,994.5856714777254,24.615162682037134
Phuket,43.98665148079624,27.449645031723612,1017.7693181444805,36.1578910687693
Khon Kaen,70.28004825439463,13.201618056252629,1003.1425945174237,28.17688585132133
Chiang Mai,35.50193708955604,4.270423032601921,1014.7752046839365,29.685445041567164
Chiang Mai,62.201568045207196,27.466415778274456,1014.1231171629125,25.366158986719675
Chiang Mai,22.06181056172169,16.979700080971504,995.3536455631058,30.604391849137215
Chiang Mai,82.6140992863485,6.354370993141464,992.3035319196134,22.911181759443977
Bangkok,86.493605261645,20.204497968894668,994.1828672263811,24.875369809215343
Chiang Mai,83.367229396694,9.531688379557256,996.9377040069224,24.934602582858876
Phuket,53.83334094422506,6.8143164794192,999.9119506218918,31.56748987238455
Khon Kaen,75.20221782478811,9.518619315953528,1011.164759417869,28.15785233856534
Chiang Mai,63.58854030581086,3.2816494396889953,995.6920597881232,26.659927073270083
Khon Kaen,79.11677526515892,0.7105025642772556,1005.5613472257178,26.473575363684137
Chiang Mai,65.0987570007617,14.12604630024311,991.588669401131,25.948196131942826
Bangkok,69.43166767145952,13.81666293702381,1008.7380496535709,27.258442314697625
Phuket,86.05870315780945,25.979753058880625,1012.8301996047117,23.75968362672146
Khon Kaen,27.610929907110535,0.6862227669442822,1007.7534655551364,31.612435684469666
Phuket,57.473753368973256,12.608175914233566,1017.942368433467,33.38212245916268
Phuket,31.757375099269996,22.76476818362689,994.6149577414897,34.249799318337374
Bangkok,,1.268431652190165,992.6888410577809,30.24244135306896
Chiang Mai,56.64144905256597,4.0943683965838975,1004.6537882221967,26.529958867717824
Phuket,22.538435546771538,26.68289959227469,991.2399629832341,32.79623186802969
Chiang Mai,76.94678450237521,8.359141330332132,998.8492253143119,21.102747795737102
Bangkok,92.61695756292269,24.41097547863546,1008.5480939219055,22.059701368044813
Bangkok,75.55468168163861,8.518866640910487,990.6870412550458,25.757636281455152
Phuket,24.852213092494246,13.101385017582611,1003.2855702870474,36.3006138455977
Bangkok,23.810288260837638,4.60370530502016,1006.3609816216131,29.299616358328905
Bangkok,48.000204086672,24.483267458685084,1004.1046189859762,29.691452537009077
Chiang Mai,74.31050507328568,29.329826154578488,1008.6459058883036,22.19724887758593
Chiang Mai,50.88886704440194,19.647066523321335,1015.7854535513573,22.746708509020976
Bangkok,38.18726403337065,26.653727376556485,998.9317104322568,33.39806918036773
Bangkok,40.327133634002585,13.964536424056181,997.3615329747977,30.467057681103817
Phuket,54.53537302573438,19.668686951205075,,32.54330691869869
Bangkok,57.738432971420686,17.361572205297648,993.089933840522,26.091933960169335
Bangkok,44.943645697308625,14.035553300764592,1001.1311034243026,30.978064870057416
Phuket,66.95695464893318,17.47546981846763,1001.2316934918229,28.845350072839686
Chiang Mai,50.090305561988814,1.2101728063288864,1002.8607884275586,27.009167210820102
Bangkok,93.21213080093135,26.07911474332992,990.3039285378751,23.125823442718236
Phuket,20.864416497048882,23.54187951980866,1010.4560264122658,29.481110269013474
Phuket,37.402350123511205,4.33860222824634,990.1287677014976,36.67937922357274
Khon Kaen,32.297329852121614,25.123622950289683,1010.7683019691503,28.656876964988292
Chiang Mai,61.97599863345829,9.138923846420221,1015.8141070230059,24.88632314746246
Chiang Mai,23.605147896574813,21.069941633617542,1001.6752355730272,30.8236938668091
Bangkok,73.16705344553489,26.731786180842995,1003.3855986300396,23.955346741418285
Chiang Mai,88.88621184456764,16.100097490809706,1012.10374271662,21.310294729668016
Bangkok,89.33449621593826,8.832055342496618,1012.5320253373403,23.90945277022686
Bangkok,,23.173209006858595,1018.3629397527784,29.34519153169564
Bangkok,81.67700523908175,15.07938295505721,990.9812413544482,26.906216616548086
Chiang Mai,60.781488420807094,12.542463110394523,1009.5269208027491,29.909051816713458
Khon Kaen,49.94475029810288,8.932041722485522,1013.2559776923024,30.74646780686924
Khon Kaen,79.72583502428122,28.544321523705683,996.0800005372956,23.612219772914838
Khon Kaen,59.96906704642046,27.645298665004397,1008.0429771749834,27.326605875356318
Bangkok,50.6909619987873,19.54982189343471,1004.2205326697493,30.343569919042118
Chiang Mai,69.81685650540865,0.16899690974845671,1004.0146627351598,25.656105012913123
Bangkok,55.794662561987636,22.218654493623553,997.6546459583412,30.004434701928847
Bangkok,20.151283178150877,4.228978682708888,1003.3385648954996,27.930057095044994
Chiang Mai,92.31721027611944,27.409280917755403,998.527546186992,20.708560119753063
Phuket,44.22976793901758,21.00462590105615,1008.3551607820117,31.116157266058046
Bangkok,42.71612012559771,3.4008897461849674,1013.382684875077,26.936869514466565
Chiang Mai,,11.287673631281578,991.6709530352938,21.00755253810686
Bangkok,41.32827490997825,9.105688489517993,1018.1331637911755,28.431350926139952
Phuket,54.73549334744902,24.530429078687813,1005.7469740579992,31.066859566925793
Phuket,88.5390650522205,28.766578585482776,998.9284658285854,28.233809598889337
Bangkok,70.90727481375195,17.49605257801167,997.4864799670194,28.173921785516477
Khon Kaen,39.01953541196137,17.04250563099149,995.454850587336,30.204668389768102
Phuket,51.53660490334535,10.091275768991789,995.3607990839675,31.635762639326675
Khon Kaen,41.664585036417705,23.285220794164427,996.6666282075289,27.32300510299407
Phuket,92.7856609806777,18.056375088291304,,25.790292946236104
Phuket,91.72898000750764,25.690009424775134,997.6096917035607,26.580519502953926
Chiang Mai,38.7249175907283,19.227336075818123,999.0207725227345,28.084928184567836
Bangkok,70.58734441504042,26.189638022753485,993.2019590296655,25.17506937260279
Bangkok,38.971423573115,-47.903645552795616,997.894425628844,25.63328318999755
Khon Kaen,68.68497631918642,6.552561381477635,994.9751166791021,24.736460513193766
Phuket,88.69828709978682,22.960587735508405,,29.374561239122674
Bangkok,20.71473708498509,4.800271671190921,,35.85053630231503
Phuket,54.70619541669936,24.7707090071085,1007.3240702143981,32.37991065925522
Khon Kaen,40.96812424329171,9.123712082759837,1007.6907614841562,27.78247696068994
Chiang Mai,,6.316920814243728,995.8968332832436,24.506630356195867
Bangkok,62.21366664105195,15.052407763401538,1006.0373798186433,27.397890131166594
Phuket,35.41166915049929,15.245680700064858,1012.0107715047475,31.651421977899037
Chiang Mai,71.7575835240605,11.163358619867179,1002.9603403145532,24.591689646012075
Khon Kaen,,1.941427154901293,1009.4259918606905,26.01329277485986
Khon Kaen,60.77989768895774,29.073345322076765,1002.8956647497256,27.395570355539792
Bangkok,27.666914213171335,24.604887817684926,996.7729485807426,31.912516686456634
Chiang Mai,59.71918986983841,25.78952245038801,,24.685245369650698
Bangkok,94.27140246872841,29.08099394772794,997.4673077958123,24.08028008025652
Phuket,73.25065472237108,28.91402309295624,1018.0996893367226,28.47620759017271
Khon Kaen,25.356849451693343,-35.23730076108887,999.6087761258434,32.74878977512519
Khon Kaen,90.4979349933639,22.87437296956054,,27.423597824975538
Phuket,39.586133950496446,27.86966993237414,1004.1475423277986,33.13700563545264
Bangkok,57.427371693684286,15.427161958763676,1010.4442757030153,29.55224179715502
Chiang Mai,88.5033972047132,27.339716782695056,1003.3449555763788,20.51266836153821
Khon Kaen,86.80132572878554,8.85946903742832,1019.2295181626167,25.633436478311804
Phuket,,20.916500199835085,1003.0221208024989,30.999213607314005
Chiang Mai,35.85494798511208,-11.036037163116788,995.8550359854289,23.97431272989462
Bangkok,44.767648489790574,24.34314127613199,1008.243889594657,28.020597742481723
Khon Kaen,60.842315003635285,3.6354127189618923,1006.4586396174085,29.352770896647787
Phuket,29.643054674689715,26.555705176190386,999.6039965751982,31.037155803844698
Chiang Mai,71.32322637574077,-5.302206280489791,1015.3005670694369,22.38256480156719
Khon Kaen,69.10350457068841,17.433003266379604,991.2138792904846,26.450257661386367
Phuket,70.03888377074449,10.339140247434706,1010.6909179293742,25.046964620036228
Phuket,24.813598713440957,8.946243317930211,996.9633004897561,35.36409167399901
Bangkok,31.52848224451631,1.4787900031851398,991.5336544447456,31.07802347137018
Bangkok,36.77159446477792,26.129897016155578,1019.8921001535002,31.440015236226547
Phuket,77.00392597108647,20.12571743779145,1015.3974600266951,27.133012088570723
Bangkok,50.97825853387218,17.10561015860975,1005.4608721122318,32.33671683520306
Phuket,,8.724576829054477,1008.5193623344911,28.07768634823175
Bangkok,54.543785408391926,21.944451290479858,,32.0636655471938
Bangkok,88.55884222712437,12.17286492995812,1005.5539695941976,26.134150218611573
Bangkok,49.72193540823788,4.765049664049535,1001.2082287768148,31.84185444389328
Phuket,47.03079908028478,5.309727594024212,998.4966174659351,32.19018167385628
Chiang Mai,87.3318759777597,26.116816735287895,1008.7566090136118,24.609138681605586
Chiang Mai,78.02495830888483,4.231008359109665,998.6490184736159,22.615106914099766
Chiang Mai,79.06146694767861,8.645458034592961,1013.9053686376418,21.444238700813983
Bangkok,35.04718023004746,2.160482336420253,995.9343156435252,30.200949621106318
Phuket,33.41883039496935,8.888975956070116,997.4053668364419,35.825012887105736
Chiang Mai,90.25239467154604,23.98813357105098,1006.7344158477438,25.680670802504448
Bangkok,42.42691886853641,13.403352819027859,997.1393845730034,27.916522333458833
Khon Kaen,75.22068035826052,2.565165932922463,1019.1446382623408,27.98496470754025
Khon Kaen,28.28621438565201,13.043031231889627,1014.1970145888948,30.574825275569644
Khon Kaen,38.851231869455404,26.478704656202034,998.9352541047167,30.503188783306484
Phuket,65.2478484506533,1.982718321361484,1015.1594691595144,32.27571605380186
Khon Kaen,,29.866147249647568,1004.2190360582196,30.267868048871748
Bangkok,92.66854262658124,26.1495563225694,1010.0245018938222,22.864898320619943
Bangkok,73.02720683583934,28.675346955472587,996.0047282812538,27.613588597719833
Phuket,36.513148571308754,10.261099605453078,996.6964901200006,33.08634707873103
Bangkok,39.54777319810114,-26.200627818225442,1008.592944257409,32.49160330341838
Khon Kaen,91.92847782731047,19.384517859332476,993.1089979289345,24.60463770055301
Bangkok,24.349890978786732,21.409843846706437,,31.41886713147018
Chiang Mai,70.19208671162426,22.262851482452398,1001.7956026513779,19.882970628529137
Phuket,82.04852337324115,21.301884054369793,1003.9216115561371,26.987279135777722
Khon Kaen,59.006210028446,27.53150609585951,991.5841446311769,26.412329527578144
Chiang Mai,41.6057214746091,17.554514078595155,1002.0252200578776,25.264796783627187
Phuket,87.72828913161243,5.818278562808013,995.9067955337466,28.470793607477976
Bangkok,,27.750006063967287,1006.3662723841271,28.147443627432207
Khon Kaen,,25.01003143012859,1006.6164693560775,24.04810517502542
Chiang Mai,90.50732922625993,12.883516041711813,991.3745634831747,20.088248903925514
Bangkok,40.518568113736265,10.743202485084936,994.7238286152008,30.168121687846533
Bangkok,40.74746189084396,20.635241005479756,995.1539368287413,27.081934481494475
Phuket,36.599606392454056,8.284333261345976,1002.881191626217,33.117138782186345
Phuket,71.02399527830795,7.087340985700241,1011.7682096750805,30.648090730648757
Chiang Mai,54.96795890974524,4.298833198166351,1008.7434674769573,27.79725257815962
Khon Kaen,,18.60918683329794,996.1561063492253,29.77091007913668
Khon Kaen,44.6793225841895,14.151728253048425,1009.1426912655395,30.21727743031951
Bangkok,24.39758446201996,3.405521371396457,998.4505774004737,34.835858058660754
Chiang Mai,93.83751932208226,14.564403498666088,1015.056041971449,21.21160565534969
Bangkok,43.907854915678115,5.409139462669899,996.209249171576,30.048094300819802
Bangkok,39.74786177020597,2.1548289119839015,1001.7076838642886,28.35700064574972
Khon Kaen,58.87763282116029,29.877615933353113,1019.2722047212176,30.166985750044866
Khon Kaen,53.1595595137055,18.57843282042645,1012.5482857117718,29.666492054313775
Bangkok,21.89602891108015,19.635365660021595,1011.8256424534261,32.1385267329496
Chiang Mai,,26.77111937950579,995.5111344132295,22.329197846911445
Chiang Mai,68.61388359855877,6.633102662174154,992.4774629890995,25.301579784048123
Chiang Mai,51.141512067758,0.35079592336270227,1010.5652691067519,28.223403868485622
Phuket,41.35966977334928,17.181640299669535,995.2807155317778,32.506666649905604
Bangkok,76.21447376927918,11.641347019738879,,25.135802563200873
Bangkok,49.68996719056751,21.013461112770013,1012.7328497990898,28.791271485681197
Chiang Mai,94.11719459115356,27.411800584345876,993.5539469886645,20.82893556248285
Bangkok,44.62117787009987,23.075149971490664,1008.0210062070681,28.863112250537014
Phuket,54.53677546977132,24.259439907526684,991.7377261288572,29.095352687714595
Chiang Mai,56.77900576065744,22.330298255785483,1000.1856617370058,24.41828158449464
Khon Kaen,33.51713526883266,7.848458274128813,997.8775261409819,33.42302587311149
Phuket,68.9987253345571,7.218900080495771,1018.7370448006211,26.700176730039686
Chiang Mai,,23.747992275668153,1006.7541693194693,23.843006486652104
Phuket,63.015469797209,29.71990421387807,1019.4627647069503,28.145998732144687
Phuket,61.1800295066798,4.8987603644907205,,31.70196295163352
Phuket,42.25834576530586,27.03079571971436,1002.4191688309489,33.31676511323922
Khon Kaen,61.63962037113395,29.830376743806614,1011.794462366451,30.65147833586399
Khon Kaen,93.62149382158138,-32.48676898155253,992.7835658980301,26.71244080492599
Phuket,62.56416113648665,26.340216327852612,993.218066056845,25.032335647281364
Bangkok,41.17048811510682,18.873915749154673,1014.9619271367279,31.122314670194942
Khon Kaen,33.83594735269251,8.70322461639357,992.9943262506451,30.075952125713382
Khon Kaen,61.06114336077103,17.51542027206513,991.2211091728294,30.42371770179344
Chiang Mai,31.98348700622702,5.6493133648531,1019.0151744867064,30.610501809761665
Chiang Mai,42.06038497418416,29.616301112776352,1017.4195349643836,26.64437635621292
Bangkok,58.265585065624514,19.538738600087772,1016.7987365937081,26.37779885299617
Phuket,51.48528448547413,16.09904474439752,1003.3516847008744,31.206999073055453
Khon Kaen,,22.702837716588103,1012.5703965669958,29.96588865617225
Chiang Mai,92.88388474761142,21.383547435066426,990.1341679695286,22.505636110018926
Phuket,51.145756929078516,15.737049305695402,997.845696666523,29.57466609928929
Khon Kaen,79.86887169585594,9.148551236409656,1004.6293557443869,26.747034286150082
Bangkok,79.44173557711436,17.02985535932226,1003.2500958203592,26.715021823301566
Bangkok,58.772461691662926,23.966447114682868,996.4935947649737,29.588646143600208
Khon Kaen,92.33497661364235,22.374913331503805,1000.3162292062004,26.08311461513715
Khon Kaen,38.943460952083356,2.5113095174539,991.1607164797448,32.72396719128253
Khon Kaen,85.44739594300498,23.775500830088795,1008.5081827082635,26.41471155298246
Bangkok,34.82050168691402,8.11409677466557,996.4946599222519,31.005327976533657
Chiang Mai,21.799333624624296,18.279298993612567,997.2778563300918,25.806431948946763
Khon Kaen,69.22216368840499,18.74960728723959,1005.7932401032272,24.072209184607814
Chiang Mai,66.11744179771657,7.152580946613254,1000.4834210170469,28.23867185800325
Bangkok,65.74469404005652,-1.8647021611165968,1014.1417504746532,24.869439697844214
Bangkok,94.67259767009583,17.94991999733373,1012.2930675147278,22.685262737418647
Khon Kaen,55.429572614610244,19.97918867395382,1019.703006957954,27.631560974113114
Khon Kaen,79.67798302657462,1.6089198554919393,990.6161626923,25.851460996926313
Chiang Mai,37.529609857830614,16.65842085532586,1003.715425790393,23.68619807659288
Chiang Mai,75.58401624757268,7.467350294421314,1010.8666575846718,27.52814321056138
Phuket,88.05565268092333,16.440348082690754,1010.3625893283246,25.79572300663067
Bangkok,31.47243499472489,9.73584203158153,1011.8569346667981,29.227162100866632
Bangkok,74.75321819145516,6.789446538230886,1014.8777627562122,30.480533963166025
Phuket,90.38005172933111,13.273029511086552,999.1133031831556,27.425194306333722
Phuket,23.125365829369144,14.025230903543003,,36.10973366532272
Khon Kaen,37.67470728956515,17.560808919846455,1001.840427948163,31.106733097909586
Bangkok,27.457303975070232,1.4719616683298598,1009.6261408094344,34.30343229462737
Phuket,26.424682630719794,12.412784844184552,996.0280580290017,32.1919133678866
Phuket,78.45115836389469,8.055674753498486,1000.8950490055875,24.562013956590555
Khon Kaen,75.34521401779142,21.341830407016094,1002.1841447749895,24.620481692760155
Chiang Mai,50.52972145383627,20.41993060362722,995.83926934967,25.516465603992533
Khon Kaen,74.45264160917097,1.276625433850589,994.329757635526,23.876027771826802
Phuket,83.09003170912702,22.762442099257672,1019.7635502308481,29.441387558550815
Chiang Mai,85.8734852255473,12.709182221638684,996.5867564581829,22.445756260031093
Bangkok,45.07952751265816,18.394744480816072,1016.1803600992105,31.026398104804365
Phuket,29.187124246993445,18.84783913745318,991.388084024824,33.670282935637715
Phuket,59.378966636760524,15.756952085551237,992.9444060273232,31.72593365806684
Chiang Mai,42.96256199548383,12.558983877614097,,28.569191641017113
Bangkok,61.83993369285372,4.007227750019818,,32.606095106367164
Phuket,55.70212964526147,22.203880267369296,991.5690776092968,28.292299633769474
Chiang Mai,40.432751685411915,1.8244240250975663,990.3263145666077,30.53945727387503
Khon Kaen,21.864353940849668,10.814637788951117,993.0551947823637,32.40994701049644
Phuket,42.95026687381272,12.454387480085618,1014.3373912970242,31.64747096154227
Chiang Mai,22.929543074329718,22.549755668289446,1015.5304735992859,31.44489309018214
Bangkok,48.579068721626655,6.194743228559671,1014.1135556799718,27.84176176102457
Chiang Mai,35.85845918818538,19.3687017714808,990.1416968157732,27.056137217284686
Bangkok,71.97572241530385,23.143283281112527,995.5666257873178,26.772078175492386
Khon Kaen,91.37842492085883,3.013274073685105,992.3988556304965,26.282826878401877
Bangkok,46.029235474397204,13.168938639551962,1010.8696790594325,28.221087664535823
Bangkok,68.61794750347386,15.526437914494476,1010.6593869333376,30.43388444577131
Khon Kaen,83.45465530672521,16.853994933287375,1005.7861298069109,21.26110505094584
Chiang Mai,51.9552632135144,6.224609037105658,1003.7117811613624,27.881222109420108
Bangkok,84.72262329940233,12.873982394127442,1019.080560258999,27.883844135902883
Bangkok,43.6754178885461,15.877299829053698,,30.391705255510622
Khon Kaen,78.18247530131731,29.046527769535018,1007.7783887656171,23.956619542023784
Bangkok,55.50422304517037,19.32431805365041,991.5761663007861,31.731292237948608
Chiang Mai,70.0025656071283,17.4223180773619,1003.8322673130452,25.593760093887898
Khon Kaen,61.37546402073286,27.1864541026345,994.9707723324174,27.611854348550363
Bangkok,41.329327639021166,20.26789372395792,1008.3531527791529,31.561178914529215
Phuket,54.01416582553711,11.082149866890049,1016.311487594232,28.9660145169546
Bangkok,45.07952751265816,18.394744480816072,1016.1803600992105,31.026398104804365
Khon Kaen,55.72997995666736,27.23935180551437,1009.750869357516,27.632609864380026
Bangkok,88.63226960874373,24.282537668978385,1003.6077208585245,25.097881355642546
Chiang Mai,33.35966236761394,11.718313448368825,1003.3378261277129,25.180814397294604
Khon Kaen,69.21957104232284,2.972674344836257,1013.8968987554172,29.796186792864447
Chiang Mai,31.54968806910224,10.74626260100167,999.0446872971039,24.6356160384167
Bangkok,70.02904059014656,8.14369484216192,1011.296474777202,31.23633508764487
Khon Kaen,90.42697699449735,21.799174914540764,991.7188458404664,26.560404342745706
Phuket,30.93115502113643,4.415108807550256,996.6473960749591,33.289936974378094
Khon Kaen,24.889835621254477,13.288756112682451,,30.26776884793237
Chiang Mai,55.47292611829486,21.98154101831497,1018.5310452712802,24.5819729144907
Khon Kaen,23.19814420747308,28.369001463971394,1002.2195067158685,28.64351951821488
Chiang Mai,38.87253867930683,1.3377594260065828,1005.9644612365063,25.9063298093259
Chiang Mai,91.66926091064,0.3361772850442313,1002.8208095303373,21.713499062206104
Khon Kaen,46.99120721972808,18.309253448497216,1001.3780749531688,28.12218075184072
Phuket,59.36367124780084,1.37787461586105,992.0493553774326,30.780446017445822
Bangkok,67.2074534016887,18.920873852894026,1007.6855539210461,24.794956802942913
Bangkok,87.95442090022523,1.9151782581782506,996.9795894364162,25.721541720598672
Khon Kaen,76.2314459562964,3.7575479631485784,1015.5625393179461,27.577755387850544
Bangkok,69.16357184960873,17.35083876907829,992.2764924814023,27.758850226694506
Khon Kaen,78.17675251484789,3.8472616638626467,1003.0107608438365,29.000033633356356
Phuket,,-41.59111083630917,1016.6494986869551,27.704708112585497
Khon Kaen,90.33485375014094,22.40938751180452,1001.4271301623924,28.441227706476496
Bangkok,47.446914304009965,21.247810791364124,1003.7643058113207,30.04712651811276
Khon Kaen,39.959820862098965,13.156331111984464,997.4205236369546,28.718940488365405
Khon Kaen,84.09670149205435,0.7713859561892034,1017.2997653726692,26.400747641988087
Bangkok,48.4861063752314,8.771742732566972,1010.3582934147853,34.32971861686223
Khon Kaen,91.43190352856658,24.539855924644005,1008.2382354489412,27.54114597818308
Khon Kaen,25.076810839506667,23.451055528866394,,32.11309014979731
Khon Kaen,56.946411555610794,13.149561943286658,1003.3804928206649,26.91702256012585
Bangkok,47.20903884037979,22.121627833738636,1012.4817297191518,31.79284216335968
Khon Kaen,56.781801376526076,14.803067145968214,1008.5219042033144,28.652642475106656
Phuket,40.794680804523,13.410387264374737,1014.2107640203584,35.11609291947379
Chiang Mai,94.76198188417527,15.065268921867878,1016.6897087612491,21.37315693819472
Chiang Mai,78.59084563271419,16.094378223069103,1007.2840768650115,21.906431294238075
Phuket,89.13098948527085,5.974443275193599,,28.622241628164435
Phuket,82.79539358118754,20.32792640221498,999.7135076969616,32.27866316524137
Chiang Mai,38.87253867930683,1.3377594260065828,1005.9644612365063,25.9063298093259
Khon Kaen,,15.81012328204893,1019.4270842041176,31.872453091254425
Khon Kaen,56.61572089572303,18.28879787261885,1004.9836816604059,25.499317571447826
Khon Kaen,37.9788039431663,6.610410361935966,1000.1965293261648,31.304829464932546
Phuket,31.725880293576573,18.953146774661384,994.2718898239414,33.01682033845644
Chiang Mai,,23.206655812887206,1005.158828846256,28.112282445901908
Bangkok,85.75665600219448,5.04177469158826,1001.9441291783525,28.727393623628
Khon Kaen,51.77740552055292,29.98754699716907,1010.3072741762243,29.077993465866875
Bangkok,53.865958175572864,25.86949279891553,,23.566520939230376
Chiang Mai,73.95055946398841,3.904843101473695,1018.2493612161073,26.60507844313298
Khon Kaen,42.791647904266966,20.13396001180722,1005.5423389787998,31.800220009678267
Bangkok,37.40609130990086,-44.03986528215908,1005.9168836217691,32.432260914795684
Phuket,56.72443786006512,15.97935097085155,1019.9332733108062,29.292085915811597
Chiang Mai,46.63343565172193,12.522796365877316,1004.7250054790082,27.031272160961407
