timestamp,temp,kwh
2025-01-04 19:00:00,26.152348220768385,47.89099978332596
2025-01-04 20:00:00,25.11549102075408,43.03256193643239
2025-01-04 21:00:00,25.891759646371423,40.11098431098974
2025-01-04 22:00:00,26.46152318470355,49.23212062670758
2025-01-04 23:00:00,26.32794061339602,50.21700917287673
2025-01-05 00:00:00,28.58075541660145,53.23156017714278
2025-01-05 01:00:00,29.329160548001262,47.94380383313917
2025-01-05 02:00:00,29.847949960263755,53.67376163824534
2025-01-05 03:00:00,30.27750983180931,48.84447441710352
2025-01-05 04:00:00,29.809638812662772,58.766453185755545
2025-01-05 05:00:00,30.905120415604703,53.37105300173421
2025-01-05 06:00:00,31.06968758172837,60.69164847549076
2025-01-05 07:00:00,30.599814858439697,58.91727567624389
2025-01-05 08:00:00,30.812906836970296,63.761461248938346
2025-01-05 09:00:00,30.788420223961058,63.02080154932667
2025-01-05 10:00:00,31.35280791591821,68.48616489781179
2025-01-05 11:00:00,29.25997858052282,61.134989333391864
2025-01-05 12:00:00,28.549899507527996,62.69727304002502
2025-01-05 13:00:00,27.50784532702929,59.06563881623197
2025-01-05 14:00:00,25.308842222710553,51.21244075748209
2025-01-05 15:00:00,26.20132775103077,51.47098589448201
2025-01-05 16:00:00,25.793967151549293,58.10919361827252
2025-01-05 17:00:00,27.41667540607081,58.665342491935576
2025-01-05 18:00:00,25.189970423124887,54.6826773108824
2025-01-05 19:00:00,25.68731958994947,49.3247667791904
2025-01-05 20:00:00,25.718013567832276,50.81275125199543
2025-01-05 21:00:00,25.28759642129452,45.70003939424471
2025-01-05 22:00:00,27.7581174465618,49.94281528308166
2025-01-05 23:00:00,28.168948485791642,53.20453637376661
2025-01-06 00:00:00,29.045232347424175,43.21061151626479
2025-01-06 01:00:00,28.46135396126151,46.89989629451381
2025-01-06 02:00:00,31.034642238538616,52.51801394483597
2025-01-06 03:00:00,29.412246283115557,49.98273393486089
2025-01-06 04:00:00,31.47996867618327,45.853685509622494
2025-01-06 05:00:00,33.062548769304925,52.228521975322046
2025-01-06 06:00:00,30.61997772968519,47.481170154962946
2025-01-06 07:00:00,30.857146084974726,50.842523816182144
2025-01-06 08:00:00,31.090204093213167,62.40460110708765
2025-01-06 09:00:00,30.13094661005642,63.7258351204395
2025-01-06 10:00:00,28.67187604493683,55.124480439782076
2025-01-06 11:00:00,29.243714304942124,56.145968253968185
2025-01-06 12:00:00,27.562563818808854,58.06163093049218
2025-01-06 13:00:00,28.014823598990322,56.31641329377349
2025-01-06 14:00:00,26.176867402402696,55.92131585788877
2025-01-06 15:00:00,27.531033970244128,55.422045155468936
2025-01-06 16:00:00,25.18772794456743,46.866560444081564
2025-01-06 17:00:00,25.256980097957992,46.46317911199097
2025-01-06 18:00:00,26.063220563685473,47.259260267457066
2025-01-06 19:00:00,24.52993785777537,41.14004364827108
2025-01-06 20:00:00,25.996298526119727,45.35912781627653
2025-01-06 21:00:00,27.336800649656038,49.75432759354001
2025-01-06 22:00:00,25.626420202140757,43.65687236082309
2025-01-06 23:00:00,27.783656741308018,48.499097866959396
2025-01-07 00:00:00,28.68873841499615,44.899680149032015
2025-01-07 01:00:00,29.88274761232682,45.31969825195671
2025-01-07 02:00:00,28.991271610894945,49.73452689686356
2025-01-07 03:00:00,29.54578723268963,49.43545927555954
2025-01-07 04:00:00,31.496461643444245,52.01596408122232
2025-01-07 05:00:00,31.616197397051163,53.071269756591064
2025-01-07 06:00:00,31.68122645987411,52.99576407514802
2025-01-07 07:00:00,31.655768226062197,55.83183338647264
2025-01-07 08:00:00,30.534888613687933,63.84775625908915
2025-01-07 09:00:00,30.787955480885856,62.05098092261558
2025-01-07 10:00:00,30.215290158236357,61.92493090251423
2025-01-07 11:00:00,28.68580818048388,58.1766423821453
2025-01-07 12:00:00,29.973451788513216,57.56870402321993
2025-01-07 13:00:00,28.083441381019277,57.819888510574124
2025-01-07 14:00:00,26.02778938183529,47.66653568072574
2025-01-07 15:00:00,26.884754722944834,56.554233158188346
2025-01-07 16:00:00,25.103010632062237,46.601850318413916
2025-01-07 17:00:00,26.212722383724167,53.0403101510877
2025-01-07 18:00:00,26.407708642803332,49.998413681767516
2025-01-07 19:00:00,24.926508846048836,41.527882872111185
2025-01-07 20:00:00,26.653456871639552,42.87444669116746
2025-01-07 21:00:00,26.689736577586967,38.257257965166545
2025-01-07 22:00:00,27.638480307593003,46.01136344672284
2025-01-07 23:00:00,29.221809430413003,45.865494644245274
2025-01-08 00:00:00,28.352804595650763,48.67848843461148
2025-01-08 01:00:00,28.72258329227463,46.704626992297555
2025-01-08 02:00:00,29.337503544752643,48.99376933671887
2025-01-08 03:00:00,30.017787204040353,46.159310102227
2025-01-08 04:00:00,31.085509932275095,49.185921183813086
2025-01-08 05:00:00,31.71981414717358,50.71974955660919
2025-01-08 06:00:00,31.770467727917076,54.7569493509784
2025-01-08 07:00:00,32.10863916654908,57.827681763204815
2025-01-08 08:00:00,31.157592813308703,58.66815180872704
2025-01-08 09:00:00,31.833262693738554,65.53041728270244
2025-01-08 10:00:00,29.837389621862695,52.19826906617575
2025-01-08 11:00:00,31.50170755703232,58.1205053993813
2025-01-08 12:00:00,29.049648966665064,54.41303277143679
2025-01-08 13:00:00,27.08693190801247,49.69895136610028
2025-01-08 14:00:00,26.19240109000417,47.39555679264477
2025-01-08 15:00:00,26.813772677087968,54.50378755517173
2025-01-08 16:00:00,25.772268648839063,50.74788047472673
2025-01-08 17:00:00,26.22253800485953,53.33878460156248
2025-01-08 18:00:00,25.927705188111897,53.74128739696595
2025-01-08 19:00:00,25.593074479460356,41.86438504254624
2025-01-08 20:00:00,25.27360390264502,42.46577655321216
2025-01-08 21:00:00,25.21591696514473,40.1800536785337
2025-01-08 22:00:00,26.691903126799442,39.48444546332176
2025-01-08 23:00:00,28.457776988604277,49.39744112195009
2025-01-09 00:00:00,28.788510277961286,45.05198210198694
2025-01-09 01:00:00,28.397101394995097,43.307993614703896
2025-01-09 02:00:00,30.25578002333807,48.92665041459533
2025-01-09 03:00:00,31.046809529999834,48.14582439611016
2025-01-09 04:00:00,30.508225545049534,48.66251483512086
2025-01-09 05:00:00,31.63799284628075,52.98054888799575
2025-01-09 06:00:00,31.663802257413924,53.03986928108344
2025-01-09 07:00:00,30.60063652325983,47.38765554259081
2025-01-09 08:00:00,31.501541382289066,60.23965836927408
2025-01-09 09:00:00,31.187183247311353,64.35992885947117
2025-01-09 10:00:00,30.983676277197347,62.25981765215705
2025-01-09 11:00:00,30.23673405959261,65.65131642531232
2025-01-09 12:00:00,27.51509978829145,58.067564140149194
2025-01-09 13:00:00,27.090518115417463,57.195811813431256
2025-01-09 14:00:00,27.52926349642405,50.38906864219589
2025-01-09 15:00:00,26.90694369982725,55.724079714589315
2025-01-09 16:00:00,26.431197220348647,52.41683459153683
2025-01-09 17:00:00,28.801642996313696,55.1900119827499
2025-01-09 18:00:00,26.073947691211657,52.437151865778574
2025-01-09 19:00:00,26.627910315934397,45.765873172516365
2025-01-09 20:00:00,26.78236048209837,44.7107436407897
2025-01-09 21:00:00,27.01702794014212,40.99522888822963
2025-01-09 22:00:00,26.865019886944847,45.58441253727859
2025-01-09 23:00:00,28.447953523744175,44.293553716511624
2025-01-10 00:00:00,28.066912405095852,46.17049168606539
2025-01-10 01:00:00,29.272174826641468,46.77986448552324
2025-01-10 02:00:00,29.796881738462627,47.97778837402585
2025-01-10 03:00:00,30.87199223179461,52.86831494235183
2025-01-10 04:00:00,33.13497564141804,51.52237499510477
2025-01-10 05:00:00,30.089137901519717,54.99603344556629
2025-01-10 06:00:00,32.234180729025525,47.55826710436245
2025-01-10 07:00:00,30.292777358641395,47.73399619578994
2025-01-10 08:00:00,30.90570329544768,61.740901601631045
2025-01-10 09:00:00,31.677653397859444,63.77271861545293
2025-01-10 10:00:00,30.236596592002282,59.12444670388899
2025-01-10 11:00:00,28.59943388969003,56.306808892437424
2025-01-10 12:00:00,28.112929609317938,56.834923552755136
2025-01-10 13:00:00,28.45239364056609,55.52110012064592
2025-01-10 14:00:00,26.600879271352202,57.06112646223868
2025-01-10 15:00:00,26.737019104831848,55.64468173139213
2025-01-10 16:00:00,26.123553837295646,54.64086996014907
2025-01-10 17:00:00,25.266114819774053,47.580536505482044
2025-01-10 18:00:00,27.400327848186173,54.082424853518006
2025-01-10 19:00:00,26.294530315713114,41.42875672212149
2025-01-10 20:00:00,24.46698229604651,36.02376400581532
2025-01-10 21:00:00,26.713015684981812,44.16392078480457
2025-01-10 22:00:00,26.6557434049112,41.36740085550071
2025-01-10 23:00:00,28.590662109255327,48.429403286210295
2025-01-11 00:00:00,28.118890248626816,48.40342775884527
2025-01-11 01:00:00,29.43757482150702,59.1447565172381
2025-01-11 02:00:00,30.65689666255734,53.493416016827034
2025-01-11 03:00:00,31.566831338268717,58.478203420485
2025-01-11 04:00:00,30.39074592508167,58.07892059631121
2025-01-11 05:00:00,31.383083329567423,55.77762870262102
2025-01-11 06:00:00,31.372950590444212,60.028716993098435
2025-01-11 07:00:00,31.12802093218121,53.34288688452493
2025-01-11 08:00:00,32.76334644295117,74.33037669485978
2025-01-11 09:00:00,31.19821255170138,67.19923038795976
2025-01-11 10:00:00,29.24419967590494,61.85032519272225
2025-01-11 11:00:00,30.26365353232436,64.57703104090153
2025-01-11 12:00:00,30.45063179698308,68.2378950427477
2025-01-11 13:00:00,28.80242191250633,61.09099356696007
2025-01-11 14:00:00,26.037410866609765,55.61926649162924
2025-01-11 15:00:00,26.244199237520334,57.57494883478539
2025-01-11 16:00:00,27.168359547368958,56.372160846954216
2025-01-11 17:00:00,25.288993788010746,61.98182054224479
2025-01-11 18:00:00,26.10796238188996,56.29514851375775
2025-01-11 19:00:00,26.47483660324924,51.14955624438984
2025-01-11 20:00:00,25.413286250757192,47.37232550230627
2025-01-11 21:00:00,26.583966210963894,45.8975370282891
2025-01-11 22:00:00,24.659892967317717,45.3699432135337
2025-01-11 23:00:00,27.156939590997982,52.234499601728615
2025-01-12 00:00:00,28.618363478359946,51.948270255788984
2025-01-12 01:00:00,28.59864858921016,56.056906298131366
2025-01-12 02:00:00,31.626347042619784,60.991970855061204
2025-01-12 03:00:00,29.79762524066561,57.39246999717309
2025-01-12 04:00:00,31.066458621470204,55.54065520182738
2025-01-12 05:00:00,31.822787940170553,55.04149094896253
2025-01-12 06:00:00,32.97343663072737,58.51142311922088
2025-01-12 07:00:00,30.56950575739813,56.6138331853168
2025-01-12 08:00:00,32.34902521255176,70.86560552319024
2025-01-12 09:00:00,30.94992479184979,60.195150411048274
2025-01-12 10:00:00,29.535211078636117,64.13904033670975
2025-01-12 11:00:00,29.966557914192656,65.41407192151634
2025-01-12 12:00:00,28.97966575593325,62.3307655917332
2025-01-12 13:00:00,27.563787362439875,64.4886387694394
2025-01-12 14:00:00,27.376259667466492,61.5426076241923
2025-01-12 15:00:00,26.390846778425427,62.43409992540846
2025-01-12 16:00:00,26.313155664322156,57.71579863472918
2025-01-12 17:00:00,26.452345060224108,61.426653585924164
2025-01-12 18:00:00,27.089231452390756,64.66581579788591
2025-01-12 19:00:00,24.93238812154579,49.81337896660041
2025-01-12 20:00:00,27.928768487846174,47.99535849783691
2025-01-12 21:00:00,25.13742741629683,45.48634111670715
2025-01-12 22:00:00,27.19898992344601,48.92268774585343
2025-01-12 23:00:00,28.514614629354575,53.79406993806722
2025-01-13 00:00:00,29.11247954620469,49.46152384821204
2025-01-13 01:00:00,29.16598357146775,44.98209240656474
2025-01-13 02:00:00,30.22118825173084,49.60165439486632
2025-01-13 03:00:00,30.61460564784924,44.04650816966022
2025-01-13 04:00:00,31.014270457814607,55.15152184147196
2025-01-13 05:00:00,32.46514520850069,51.90013865327115
2025-01-13 06:00:00,32.1732984407887,53.07952901295315
2025-01-13 07:00:00,31.231135854675344,50.287095396451434
2025-01-13 08:00:00,32.205442163716576,66.40787861973008
2025-01-13 09:00:00,31.25484601227759,52.74620349790753
2025-01-13 10:00:00,31.03797574708783,60.81852531778037
2025-01-13 11:00:00,30.167846260863115,58.98466699706051
2025-01-13 12:00:00,28.224490043279005,54.44317291512716
2025-01-13 13:00:00,27.663084084551524,59.97223098909964
2025-01-13 14:00:00,27.98552093611527,52.711949308440175
2025-01-13 15:00:00,27.25466192080379,56.37377998915381
2025-01-13 16:00:00,26.27288856549203,53.3599577840039
2025-01-13 17:00:00,26.08377047979648,55.735344621240216
2025-01-13 18:00:00,26.909817968647403,51.43610508923281
2025-01-13 19:00:00,25.51665146208079,38.73106593437414
2025-01-13 20:00:00,26.727287745599376,46.39732766451107
2025-01-13 21:00:00,26.604611586509904,44.16426478070816
2025-01-13 22:00:00,27.213541089434884,39.34956192095252
2025-01-13 23:00:00,28.99025039829885,45.56453567354812
2025-01-14 00:00:00,29.615024143214224,49.46619141932979
2025-01-14 01:00:00,30.381955908131875,52.200813299277144
2025-01-14 02:00:00,31.499074109747266,49.66064143796621
2025-01-14 03:00:00,31.09281448088965,42.22429809615055
2025-01-14 04:00:00,32.09832965241309,54.34666293155467
2025-01-14 05:00:00,31.604255137616242,48.22669717787731
2025-01-14 06:00:00,32.21402414601456,46.93322706845897
2025-01-14 07:00:00,31.74835409939686,43.65005960396192
2025-01-14 08:00:00,31.63036404737129,64.37659786586154
2025-01-14 09:00:00,31.552137027932975,62.17969900149426
2025-01-14 10:00:00,29.800114517437024,57.963236989249886
2025-01-14 11:00:00,31.405058019879732,65.6961775246718
2025-01-14 12:00:00,28.14987715882404,57.58175293495249
2025-01-14 13:00:00,27.206883038486055,58.82128959744065
2025-01-14 14:00:00,28.381179762823855,51.907917156581945
2025-01-14 15:00:00,27.46670087563451,54.33640970428022
2025-01-14 16:00:00,26.85591070631221,48.490499146517934
2025-01-14 17:00:00,26.55958999256802,52.11911499105604
2025-01-14 18:00:00,25.94489364574627,50.95496100104325
2025-01-14 19:00:00,25.33911008796793,42.49023907013149
2025-01-14 20:00:00,26.41725849922547,42.687756942031534
2025-01-14 21:00:00,26.29164135125447,44.195175847097794
2025-01-14 22:00:00,28.234786850758002,47.93293673078108
2025-01-14 23:00:00,28.060588023514526,51.97384447447558
2025-01-15 00:00:00,28.36101542303074,45.10393779559696
2025-01-15 01:00:00,29.540761642449915,45.350302854410714
2025-01-15 02:00:00,30.851758343885248,51.27141586494267
2025-01-15 03:00:00,30.69175388178121,47.83831690578755
2025-01-15 04:00:00,30.96171307536492,55.17696584096647
2025-01-15 05:00:00,32.11414042852548,51.955798654510176
2025-01-15 06:00:00,32.21738643735173,51.29456648361114
2025-01-15 07:00:00,31.51363611903505,50.310597850809735
2025-01-15 08:00:00,31.242658747323407,63.39203801559705
2025-01-15 09:00:00,31.3283734739105,60.91783130334444
2025-01-15 10:00:00,29.36294570726689,55.928301812689256
2025-01-15 11:00:00,28.671899296271068,61.60547448615851
2025-01-15 12:00:00,28.4466578034628,53.63547452424779
2025-01-15 13:00:00,28.07419832378771,55.640255204916855
2025-01-15 14:00:00,27.77013923294315,56.94316907412836
2025-01-15 15:00:00,28.080377810464746,50.65067472758532
2025-01-15 16:00:00,27.10946466767305,55.237817906029264
2025-01-15 17:00:00,25.9956848776268,48.62690975328689
2025-01-15 18:00:00,26.0062002141426,54.27950872795868
2025-01-15 19:00:00,25.321612209887295,37.6909489420402
2025-01-15 20:00:00,26.40852646031752,44.61365472411812
2025-01-15 21:00:00,26.669165925768997,46.32199786526833
2025-01-15 22:00:00,27.77958802873522,47.58756802862181
2025-01-15 23:00:00,27.583171290315327,45.4036582672819
2025-01-16 00:00:00,29.503309841529358,47.41205488596375
2025-01-16 01:00:00,31.090480895846046,49.23360688351835
2025-01-16 02:00:00,30.500824511370936,54.314588192919
2025-01-16 03:00:00,31.530522351375218,49.65645457197246
2025-01-16 04:00:00,32.238024034858626,49.91724504203554
2025-01-16 05:00:00,31.66463373149496,53.992447521789416
2025-01-16 06:00:00,32.26710661558475,50.69238149849307
2025-01-16 07:00:00,31.995684029629064,49.74204076093393
2025-01-16 08:00:00,31.764049720328803,57.844476710082546
2025-01-16 09:00:00,30.59074514661169,58.61461174551949
2025-01-16 10:00:00,30.607440769543576,59.84524831348896
2025-01-16 11:00:00,30.262688398440346,60.20211430017471
2025-01-16 12:00:00,30.248747516372454,62.30166426236887
2025-01-16 13:00:00,29.078792155697023,58.92251965125202
2025-01-16 14:00:00,29.310378596145668,57.18606481440266
2025-01-16 15:00:00,26.35263423626634,51.84015459614025
2025-01-16 16:00:00,27.18761292815965,55.46817567743292
2025-01-16 17:00:00,26.336728755859898,56.22382224933352
2025-01-16 18:00:00,27.83967497671056,55.4903575565286
2025-01-16 19:00:00,25.543416522985094,39.57075717874194
2025-01-16 20:00:00,25.817978945038483,38.49376409781264
2025-01-16 21:00:00,26.48699817022156,38.340980913162134
2025-01-16 22:00:00,25.888716050688576,43.59849790737001
2025-01-16 23:00:00,27.89077147748425,46.937324230390324
2025-01-17 00:00:00,28.546623602279478,48.11601305942305
2025-01-17 01:00:00,30.050701896010963,48.70528507376357
2025-01-17 02:00:00,30.927334512144164,54.89000635953475
2025-01-17 03:00:00,32.77618674645478,52.54478065986416
2025-01-17 04:00:00,32.51234501342459,56.38802873578588
2025-01-17 05:00:00,31.590184285859713,51.746103029578855
2025-01-17 06:00:00,31.43519799444375,49.758304095960746
2025-01-17 07:00:00,32.445242547594844,55.179027507624006
2025-01-17 08:00:00,30.695819377259237,61.48138323511861
2025-01-17 09:00:00,32.74041708776556,65.00366903577878
2025-01-17 10:00:00,31.597481828099465,62.119302556747634
2025-01-17 11:00:00,29.555046345146234,58.08540417611273
2025-01-17 12:00:00,27.783422108249734,62.17527577346084
2025-01-17 13:00:00,29.460570495547202,61.581796827573484
2025-01-17 14:00:00,27.56229785532034,56.78061682453315
2025-01-17 15:00:00,28.022862437541562,55.77654986218497
2025-01-17 16:00:00,25.280311393133626,53.52603210943053
2025-01-17 17:00:00,25.77665223429221,52.951958350900334
2025-01-17 18:00:00,26.158124691296983,52.16323870265668
2025-01-17 19:00:00,26.293736727667024,41.4180331340029
2025-01-17 20:00:00,26.195801142985726,41.909690044386245
2025-01-17 21:00:00,27.530889333840793,35.04432359327926
2025-01-17 22:00:00,26.79983338801636,43.871502616322374
2025-01-17 23:00:00,28.263569008197837,44.408995974425025
2025-01-18 00:00:00,29.315921403994675,58.54666852203907
2025-01-18 01:00:00,30.40769310117972,55.79187979455876
2025-01-18 02:00:00,31.28897680109627,53.753267983368396
2025-01-18 03:00:00,30.441291568714504,55.644684361301756
2025-01-18 04:00:00,30.590469773389977,52.924482336914444
2025-01-18 05:00:00,33.139603835011165,62.071509150157496
2025-01-18 06:00:00,32.485536108208834,60.34680708779435
2025-01-18 07:00:00,31.518673148247117,60.60713056016961
2025-01-18 08:00:00,33.058682690396495,68.13298346763
2025-01-18 09:00:00,31.433544949619087,67.6824051979988
2025-01-18 10:00:00,31.663122645876218,63.89855537629729
2025-01-18 11:00:00,30.050156819060806,67.1947666200836
2025-01-18 12:00:00,30.868283238530747,68.11952337067571
2025-01-18 13:00:00,29.847500437272156,66.21291585017259
2025-01-18 14:00:00,27.5205135798419,60.54178153778624
2025-01-18 15:00:00,27.875621315829,62.42043704085858
2025-01-18 16:00:00,27.13790944693996,64.66125432941772
2025-01-18 17:00:00,27.41681266578383,59.49498002728485
2025-01-18 18:00:00,25.447746130161075,57.22187858542019
2025-01-18 19:00:00,26.870748587756704,46.108968560417836
2025-01-18 20:00:00,27.468348276751513,47.83824401335772
2025-01-18 21:00:00,25.691372965927023,47.53791121794856
2025-01-18 22:00:00,26.773078088492536,52.50334119939229
2025-01-18 23:00:00,26.811842021109513,48.4924731652424
2025-01-19 00:00:00,29.06955317921381,52.61744613464849
2025-01-19 01:00:00,30.63556958671379,54.92336952257169
2025-01-19 02:00:00,31.98696428844628,56.972265706670335
2025-01-19 03:00:00,31.46567481466492,58.52312903352332
2025-01-19 04:00:00,33.18604729457981,56.24311219470772
2025-01-19 05:00:00,31.07877495906475,60.78461365631673
2025-01-19 06:00:00,30.922372695285333,54.66400395712522
2025-01-19 07:00:00,32.13841796651936,61.01486279604928
2025-01-19 08:00:00,32.19040721727422,65.13273719891197
2025-01-19 09:00:00,31.380243191853825,69.49095813697555
2025-01-19 10:00:00,29.131124966737556,65.4518587635711
2025-01-19 11:00:00,29.990239750466788,66.1350377668579
2025-01-19 12:00:00,28.241503046365573,58.85141991805865
2025-01-19 13:00:00,29.044359550525925,64.0284917597409
2025-01-19 14:00:00,28.078357243646934,57.99187448436132
2025-01-19 15:00:00,26.41185447414793,57.78304828817772
2025-01-19 16:00:00,26.275908901546785,61.38487532565019
2025-01-19 17:00:00,25.53993035039109,59.361980411916186
2025-01-19 18:00:00,26.234935368950918,58.268432491732945
2025-01-19 19:00:00,27.15141502430324,46.94812731597731
2025-01-19 20:00:00,25.898421598347706,49.55392201354845
2025-01-19 21:00:00,27.56699551562409,50.678735641217436
2025-01-19 22:00:00,27.360872552071502,43.28862379903744
2025-01-19 23:00:00,27.87432324565202,53.521671321123186
2025-01-20 00:00:00,29.264467310412805,47.60334265713397
2025-01-20 01:00:00,29.298354875748515,51.344392520296545
2025-01-20 02:00:00,30.407172154098706,46.44709832084926
2025-01-20 03:00:00,30.513109627865013,40.393485890569025
2025-01-20 04:00:00,33.519947916062875,56.173157823948735
2025-01-20 05:00:00,32.27607991882104,53.97163488392379
2025-01-20 06:00:00,31.790311191982383,47.150545262748935
2025-01-20 07:00:00,32.41905300583103,50.41879677289604
2025-01-20 08:00:00,31.858305369977103,70.6106028971185
2025-01-20 09:00:00,31.294636262309513,60.41351342969571
2025-01-20 10:00:00,31.341424958411192,63.6074418542688
2025-01-20 11:00:00,30.73255490172186,58.36661934099419
2025-01-20 12:00:00,28.925690680288028,50.795334527958985
2025-01-20 13:00:00,28.112979870553144,55.09258902660794
2025-01-20 14:00:00,27.630050240655137,53.93727675232093
2025-01-20 15:00:00,25.38723432302834,49.4973870654459
2025-01-20 16:00:00,25.539862537264295,50.627830060556555
2025-01-20 17:00:00,27.545813533464866,55.37526917517366
2025-01-20 18:00:00,27.66606576917748,54.34856753075804
2025-01-20 19:00:00,26.253085287864145,38.463535014313365
2025-01-20 20:00:00,27.21326095746775,45.442424098127766
2025-01-20 21:00:00,27.47777137845164,38.61187321524568
2025-01-20 22:00:00,30.31319624514064,43.41268086940055
2025-01-20 23:00:00,29.46929439221655,50.2622713900945
2025-01-21 00:00:00,29.31237041552087,49.28332756434364
2025-01-21 01:00:00,29.426729271532707,47.79592659353676
